"","GameID","ESPNGameID","Possession","StartPossScoreDiff","TimeBins","PossTeamWin","TimeoutCalledInitially","StartTmScore","StartOppScore","StartTmPtsPerPoss","StartOppPtsPerPoss","HomePoss","IsPlayoffs","StartEvent","SecondsSinceLastTimeout","ScoreDiffLastMinute","off_rating","def_rating"
"2991","201812120WAS",401071090,214,0,"(6,12]",TRUE,TRUE,113,113,1.06103286384977,1.06103286384977,FALSE,FALSE,"Make",2,-1,1.11527215427891,1.05497262064807
"2992","201812140CHO",401071102,214,0,"[0,6]",TRUE,TRUE,113,113,1.06103286384977,1.06103286384977,FALSE,FALSE,"Drb",23,2,0.977638658011671,1.03252891722706
"2993","201812180IND",401071132,197,-1,"(6,12]",TRUE,TRUE,90,91,0.918367346938776,0.928571428571429,FALSE,FALSE,"Drb",4,3,1.00833131998416,0.937533783516775
"2994","201812190MIN",401071144,207,-2,"(6,12]",TRUE,TRUE,116,118,1.12621359223301,1.14563106796116,FALSE,FALSE,"Make",23,-2,0.968886653148458,1.00904224384448
"2995","201812190TOR",401071140,205,-1,"(12,18]",FALSE,FALSE,96,97,0.941176470588235,0.950980392156863,FALSE,FALSE,NA,9,-3,1.00149603918737,1.01462965405306
"2996","201812200MIA",401071148,200,-2,"[0,6]",FALSE,TRUE,99,101,0.994974874371859,1.01507537688442,FALSE,FALSE,"Drb",162,3,1.08509555105205,0.988025819928636
"2997","201812230OKC",401071174,217,-1,"(18,24]",TRUE,TRUE,111,112,1.02777777777778,1.03703703703704,FALSE,FALSE,"Make",30,-1,1.03484938074635,0.955601050983755
"2998","201812250BOS",401070235,215,0,"(18,24]",FALSE,FALSE,108,108,1.00934579439252,1.00934579439252,FALSE,FALSE,"Make",16,1,1.06075150273839,0.984490884594903
"2999","201812260BRK",401071181,215,0,"[0,6]",FALSE,TRUE,113,113,1.05607476635514,1.05607476635514,FALSE,FALSE,"Make",12,0,1.01513433238596,1.04759107759101
"3000","201812260BRK",401071181,218,0,"[0,6]",FALSE,FALSE,114,114,1.05069124423963,1.05069124423963,FALSE,FALSE,"Drb",5,0,1.01513433238596,1.04759107759101
